id,sentiment
7185_3,0.010760298
1918_10,0.981695941
2316_8,0.189199084
5846_10,0.882551432
1023_10,0.929465835
7141_7,0.495701447
3724_10,0.936631818
3617_2,0.019447005
7095_1,0.014506766
12201_10,0.955018993
10309_2,0.409938508
5584_8,0.917673132
2063_10,0.945856191
10874_1,0.021945473
4084_2,0.112842517
2765_1,0.027767302
11390_3,0.530798657
4676_1,0.740809497
2130_7,0.099733356
12032_7,0.11545245
9671_3,0.013638945
816_7,0.827067085
11320_8,0.902403989
1458_8,0.993344435
1938_7,0.97776838
2861_8,0.883491749
5768_9,0.972772453
5049_9,0.88079589
8083_1,0.615073733
4825_1,0.032805278
1740_9,0.990159406
3034_10,0.830671201
9977_7,0.693482921
8459_10,0.978843786
1103_10,0.747928032
3783_10,0.90880801
754_2,0.116401566
5580_10,0.943117255
3472_2,0.07201617
2640_3,0.087402212
5400_2,0.014023381
5881_10,0.908855741
10970_4,0.935155335
8842_1,0.018287563
5336_8,0.723257847
1398_1,0.375464156
12310_10,0.97862281
6012_8,0.889014859
1508_7,0.441345596
2981_8,0.92316044
576_8,0.919831369
9683_7,0.233787141
10336_1,0.082799736
3345_3,0.113608701
7683_7,0.945693624
6366_9,0.931371934
6741_9,0.990532517
11396_2,0.578665349
4964_10,0.904180317
12285_10,0.980314104
11018_9,0.817071872
3902_9,0.933673183
4147_8,0.78487754
1748_10,0.957104904
10084_3,0.43428458
3265_7,0.984744648
6160_1,0.109615526
2984_10,0.991731102
1305_1,0.016392805
9075_4,0.734180256
11710_7,0.955252383
2443_10,0.977972349
938_10,0.944260374
1392_7,0.439140457
10406_8,0.762309559
4302_7,0.972082197
2836_8,0.911926154
2365_3,0.07395806
98_1,0.678035832
8325_10,0.956199069
300_9,0.94862252
7667_1,0.848435149
4313_10,0.78962747
12450_3,0.410182705
8582_1,0.22733002
11325_9,0.594544134
8482_1,0.148738001
7304_8,0.990399903
9439_1,0.016530311
2656_10,0.974371371
4306_3,0.177891355
10079_1,0.011557447
11172_1,0.07802693
6095_9,0.942592201
5698_1,0.033602476
35_1,0.899678306
6043_3,0.192405795
2261_1,0.020837908
4784_10,0.96713565
10936_7,0.868516441
5316_10,0.962651177
8361_8,0.966771019
10373_2,0.107432755
500_10,0.749374783
371_4,0.135070493
3434_4,0.023877157
3654_2,0.113999903
11280_2,0.149939864
6542_9,0.881940508
10313_10,0.887297712
7267_1,0.147288613
11897_3,0.487313231
7321_2,0.025974066
1516_7,0.780215144
1640_1,0.030423864
9456_10,0.882096343
2769_10,0.841207536
6280_7,0.845699291
12399_10,0.943194838
6206_7,0.900791328
8836_4,0.118446432
5254_9,0.930737312
10903_1,0.026456055
3966_10,0.947315604
4048_10,0.951896487
1528_9,0.900459357
6219_10,0.85291272
8280_4,0.190638493
7974_10,0.87635913
6956_8,0.975825046
5975_10,0.915091208
6759_10,0.834944203
963_2,0.327624463
12158_10,0.50293811
148_1,0.493228062
8831_1,0.190680273
11556_9,0.480583126
9038_10,0.839781089
4421_10,0.933400192
5236_8,0.939787083
3753_10,0.872370474
9334_3,0.258292511
2444_4,0.210408747
2890_3,0.074296223
9132_9,0.938116906
11413_10,0.944142404
3424_4,0.104503251
1258_3,0.088022523
5277_10,0.938369312
706_10,0.966461931
3527_10,0.981338083
4081_9,0.91031731
3895_2,0.074765385
11528_2,0.034995592
7285_9,0.984852311
12339_7,0.875861064
729_1,0.116875073
6291_1,0.026326591
12296_9,0.480583126
5913_10,0.980710599
7770_10,0.986143266
9546_2,0.014354426
2383_4,0.906786197
6802_7,0.928298147
5445_2,0.156090764
687_3,0.02019874
9982_8,0.941213334
11830_10,0.350397095
4271_1,0.022167042
7279_10,0.939335277
1599_7,0.066429471
10880_10,0.951160929
2838_10,0.893557432
4234_9,0.885533415
7674_2,0.106294662
6156_8,0.981766618
11657_4,0.079980742
11738_2,0.043135233
11962_8,0.814760531
10966_8,0.865127218
6421_1,0.011640797
1476_3,0.063270144
7022_8,0.987709209
11500_8,0.897865603
6263_2,0.008589174
8989_9,0.961514775
2395_9,0.890766636
9311_1,0.380249567
6386_4,0.015481767
91_4,0.124660341
3759_3,0.070014839
11766_2,0.654963334
11290_7,0.926553548
5627_3,0.041939196
3278_1,0.069062673
9682_9,0.953328207
11894_1,0.015876974
10387_9,0.96705155
884_8,0.978897006
8408_2,0.280727574
5772_2,0.416525658
11422_1,0.037637814
9709_1,0.039330707
701_8,0.906772091
2721_8,0.953492609
4875_3,0.286657452
6356_1,0.010683573
7446_3,0.114786311
2440_4,0.704595104
9732_1,0.237186616
9109_10,0.944579779
7578_2,0.74182453
11017_8,0.689069288
12498_1,0.011476893
4942_2,0.14183744
4939_10,0.98209925
8451_4,0.675642121
6274_1,0.161373667
11635_4,0.137149018
8931_1,0.040962726
109_4,0.347178993
11744_7,0.898245655
5351_4,0.649962509
1120_9,0.970849621
10494_2,0.135050901
5317_10,0.885029351
6139_2,0.109170615
12322_8,0.751588678
11239_3,0.200357839
4815_7,0.593767054
11979_10,0.730189456
254_10,0.904261586
10286_3,0.363667421
6457_10,0.987026006
4662_8,0.940115994
6298_4,0.058753972
2704_4,0.600781788
11313_10,0.848912935
187_10,0.989590139
1166_1,0.009131824
12126_3,0.010799876
1813_9,0.501054019
6282_10,0.945573314
10525_7,0.931378803
8887_1,0.108410694
11605_7,0.331930837
6533_1,0.014591613
1210_8,0.909705718
11904_8,0.581048985
10659_10,0.95682621
7004_4,0.031553982
10260_10,0.916651244
11997_7,0.694178514
7850_4,0.744254272
2085_3,0.166135489
11839_1,0.010275794
419_9,0.989251775
4157_10,0.930326862
8253_8,0.98052449
11268_2,0.027408748
12119_10,0.954198864
10259_10,0.221222386
978_1,0.276369969
6848_4,0.216475297
9368_4,0.109608791
7863_9,0.934445815
4157_3,0.083320197
4184_10,0.77319929
2888_1,0.013195235
8073_4,0.066654487
1755_1,0.428394768
7688_2,0.80689351
5966_7,0.818082184
10673_9,0.953093817
4110_7,0.868330591
699_9,0.972384578
9240_2,0.036725277
3651_10,0.976775911
3933_7,0.919142227
2960_7,0.902352553
10664_1,0.011533183
358_9,0.929238282
11200_10,0.943417267
4471_8,0.915490438
11661_2,0.251716443
12304_1,0.083511913
2442_4,0.334018007
7134_9,0.932189781
4214_2,0.162620487
4869_8,0.930307749
6372_1,0.361476292
10236_4,0.526590836
12189_1,0.296216577
9715_8,0.782820419
5751_10,0.876746183
166_7,0.86066942
11889_2,0.282112788
5098_1,0.488023475
8126_7,0.975742648
9302_7,0.845391678
10430_10,0.943032056
445_9,0.949400181
4550_10,0.982579539
10995_10,0.93419454
7154_1,0.012898806
3983_3,0.023102974
1446_9,0.975577597
865_10,0.784048718
3012_1,0.031938499
3562_3,0.16422877
2551_1,0.010432278
6440_1,0.200497269
10241_10,0.976184031
1542_7,0.616741228
1405_2,0.028026105
11835_10,0.982977291
4023_3,0.228914853
1287_1,0.032011994
11059_2,0.124633424
2583_8,0.858774724
1550_2,0.356107934
11382_3,0.029395048
5567_10,0.960912629
11033_1,0.0477385
5543_1,0.015072775
8631_10,0.77610322
10871_1,0.007592231
6955_9,0.989778999
6254_4,0.357265425
2179_4,0.104355197
7559_8,0.790019603
12431_8,0.944465219
279_10,0.538292338
2127_8,0.981447861
3803_10,0.848700108
12200_1,0.016819753
3480_9,0.944475153
5156_8,0.923487821
1718_2,0.0588219
12145_9,0.99004393
1560_4,0.738627297
11646_1,0.023208608
10378_4,0.065760828
8281_3,0.016044158
10393_9,0.62923207
1402_4,0.635411058
3958_4,0.037233451
3676_1,0.015839532
3709_1,0.013853261
10668_7,0.878682395
11972_1,0.024943877
4842_1,0.026123533
1889_8,0.870402677
3990_1,0.016191975
6467_7,0.935705743
5928_4,0.246139687
4639_10,0.95311334
4748_8,0.968728687
5417_10,0.980781111
2351_4,0.154886071
4365_1,0.024414943
3591_2,0.036015517
5914_10,0.876365018
8099_2,0.231787137
5510_1,0.014605443
314_10,0.989300435
8544_10,0.923994247
3799_1,0.066141077
5650_2,0.014158075
1646_7,0.295797578
11586_9,0.962922507
2389_9,0.967992586
908_3,0.092425818
654_9,0.9854192
6323_9,0.917131269
3014_7,0.484164499
11312_9,0.668385454
5457_3,0.094045908
6071_3,0.188647341
12459_1,0.020683385
8639_4,0.032629432
3600_8,0.80333666
9052_3,0.256645813
528_1,0.011385635
7692_1,0.160791723
6885_3,0.240055907
11395_4,0.885786144
11763_1,0.825443785
3631_1,0.217580412
4296_3,0.127633502
4810_3,0.134186251
6660_2,0.034292114
850_7,0.891221309
6731_10,0.64469354
12129_1,0.012109164
11525_7,0.899996666
5782_10,0.835993203
4613_2,0.198570308
4460_8,0.879157493
2992_10,0.928597392
570_9,0.804459386
5908_4,0.760658322
4677_4,0.093955764
5791_10,0.950073244
5718_10,0.954275015
12453_10,0.909811871
8364_8,0.905665659
7761_10,0.950374318
3459_1,0.040252785
9169_1,0.024666948
12022_2,0.167475003
10869_1,0.034966703
4997_1,0.012017222
2430_8,0.91734121
5011_4,0.078488141
3011_1,0.023485067
8425_3,0.043802501
6517_8,0.899267052
9300_9,0.793572045
840_8,0.714123308
2662_10,0.981100843
2724_1,0.084353331
5654_10,0.517982322
5574_10,0.973444579
5606_3,0.037942555
7717_8,0.905042359
11202_10,0.44663823
6889_10,0.952455887
3712_10,0.97223996
3042_3,0.017634919
7858_8,0.962244523
4902_8,0.989280145
11885_1,0.020872193
7582_1,0.120785609
8450_7,0.855984165
9368_9,0.893189927
7616_8,0.981295242
4443_3,0.151719175
2344_1,0.008178932
11861_9,0.736922299
7738_8,0.980342553
327_10,0.764804578
8175_4,0.035581449
10189_10,0.953095695
8691_1,0.022257392
12236_2,0.012152914
7341_3,0.877568681
3261_1,0.031735442
8809_4,0.060421913
3735_3,0.041034885
9339_8,0.883857257
8242_4,0.703757791
6787_4,0.224039061
4379_4,0.063053578
5967_4,0.79066791
5568_8,0.918310852
4579_4,0.100755766
7066_1,0.039143097
12323_1,0.065392766
2673_9,0.342982597
2639_7,0.783553031
8323_10,0.917339035
246_10,0.988093162
653_1,0.462975426
2407_1,0.026418073
2795_1,0.009863753
11793_4,0.144248199
2848_4,0.2753124
6040_4,0.160880755
9388_2,0.149039993
909_10,0.90420633
2567_2,0.17488189
4473_8,0.868164102
4451_3,0.021886548
10296_1,0.371204271
5111_7,0.653782223
8281_9,0.986693951
4957_8,0.726274724
8249_1,0.495930991
1572_3,0.23861232
5718_2,0.23935926
5959_3,0.069002147
3013_9,0.935402612
3544_1,0.032273863
11250_10,0.945675928
5162_9,0.927454821
8872_9,0.736719343
11122_8,0.965384036
991_4,0.060712815
6322_9,0.320291511
7065_8,0.955745075
9704_7,0.622202545
4317_9,0.879147876
11622_10,0.985726085
10725_7,0.578160132
6549_1,0.009987003
9062_3,0.289477495
10253_7,0.956512536
4035_9,0.969491887
5437_1,0.26773336
1779_1,0.012624052
8740_2,0.013279101
10175_7,0.890905729
5331_4,0.534998503
9506_3,0.239087918
11199_4,0.038542545
9948_2,0.044847192
252_9,0.9418661
1094_3,0.158242161
9145_3,0.148991443
506_8,0.435829637
7126_1,0.020937285
3317_1,0.105919673
11439_4,0.183207873
6583_1,0.032797524
2805_8,0.943211829
1841_10,0.931252887
2698_3,0.110919439
6956_4,0.157272586
7664_8,0.978872366
97_1,0.061422409
4588_9,0.369583259
5220_1,0.069040735
45_2,0.095137686
5812_4,0.444284377
6625_8,0.964795403
2816_9,0.967599955
11463_1,0.021609852
158_9,0.968496356
6633_1,0.014565825
1184_10,0.755743682
3967_1,0.137104199
6653_7,0.910454293
6093_1,0.015743641
2932_7,0.905085249
1522_1,0.026436211
2529_1,0.150475236
1475_1,0.19182964
2027_8,0.974023742
1854_1,0.035410003
6269_10,0.939180633
2184_7,0.933064838
4923_3,0.359772865
10827_9,0.984841439
10885_10,0.981972681
3281_1,0.039645269
1468_7,0.964025245
104_1,0.024274951
3898_3,0.025222472
10973_7,0.851036393
8900_7,0.928990481
10735_1,0.091059201
4992_1,0.013214925
368_8,0.984377534
6709_4,0.010634645
10453_1,0.133647478
139_4,0.477472209
12079_1,0.012127966
7001_4,0.263527463
10533_3,0.82690998
2307_8,0.98455934
7241_9,0.818213507
7717_3,0.018169674
6223_2,0.051059606
9500_2,0.009160902
669_10,0.680246819
1596_3,0.309529284
3576_7,0.830457643
8263_8,0.933510038
6832_4,0.409897651
5158_9,0.989854703
5899_10,0.954277178
5794_4,0.56185313
8854_10,0.989804709
11036_7,0.65427056
8803_3,0.519876721
5733_4,0.057972763
5268_10,0.946945067
12297_2,0.073732658
6862_1,0.122843303
5515_3,0.015925713
3382_10,0.980302369
6738_2,0.017436629
3832_1,0.022011029
10210_7,0.959230189
12080_3,0.217726785
7748_2,0.086788362
4788_1,0.942875972
182_10,0.832322124
4478_4,0.0273715
6544_1,0.011952184
2705_7,0.849178191
10334_1,0.010142041
10374_10,0.967003606
2031_1,0.013598852
4671_7,0.972176202
6231_9,0.124247191
9077_3,0.021931537
6381_1,0.072476543
216_2,0.018789832
9956_4,0.174755004
10882_9,0.637766297
6192_10,0.626603258
10442_8,0.944854158
3199_10,0.78782033
7649_3,0.392749485
1793_9,0.942227114
7987_1,0.235881541
1678_1,0.297980616
8176_4,0.061653752
4674_2,0.049488209
5751_3,0.369896166
6904_9,0.969688818
8869_1,0.092709654
6844_2,0.007658171
8744_2,0.098991206
5430_3,0.731292883
1556_9,0.964969243
10830_9,0.989824321
5642_8,0.621252663
3337_1,0.030530855
5339_1,0.050125393
9198_1,0.074732515
5759_10,0.908423133
10632_9,0.955580581
2067_9,0.972396025
3442_10,0.9515047
3341_4,0.208239956
9055_4,0.605603952
5793_8,0.968914561
896_8,0.91171778
1804_2,0.016734426
1134_8,0.972955765
5532_8,0.939078052
2453_9,0.983395369
8113_2,0.030468177
12046_10,0.99121723
11873_8,0.910514886
4525_8,0.883543849
10377_2,0.501465112
2008_1,0.283148468
10288_1,0.385837232
1083_7,0.865415111
2415_2,0.734046428
6688_9,0.98393315
4448_9,0.942992836
9407_10,0.95763858
3976_4,0.428716024
3930_8,0.908288585
3950_10,0.943025001
5645_3,0.024786854
6064_9,0.9545646
8064_1,0.032569413
3643_1,0.011345394
10321_1,0.064930602
5858_1,0.347123299
8535_9,0.568385144
3643_7,0.430515863
10041_1,0.009040511
11014_10,0.931571736
11776_4,0.02227074
8227_7,0.989446349
11445_8,0.894187718
8756_10,0.939844825
9328_10,0.935634017
11734_10,0.629419987
10118_1,0.050506679
9690_2,0.201123519
7713_8,0.991973677
545_7,0.904315715
10603_8,0.883915083
5925_9,0.972234076
3105_1,0.008192964
10134_4,0.087177037
6354_2,0.432484461
9866_2,0.067644105
7553_10,0.991870194
11324_2,0.131075418
10532_1,0.248353727
439_1,0.020360562
11265_10,0.956533439
6568_8,0.977943847
9218_3,0.180199576
1939_2,0.015154528
4215_7,0.874949272
9968_10,0.778192118
12022_10,0.870599558
897_8,0.136202578
7129_8,0.884691127
7414_4,0.020072719
8118_9,0.944020581
6179_4,0.08507071
10124_8,0.988849655
7379_7,0.945213884
1075_9,0.98150096
2594_3,0.04656988
11482_4,0.041272257
7675_10,0.922565841
3127_8,0.959831626
7440_10,0.990561933
10215_10,0.47756757
5098_10,0.991919165
10534_2,0.021074867
12364_7,0.72848955
5191_1,0.163482791
4179_9,0.938596328
1433_3,0.353630279
12177_8,0.933436012
9519_8,0.981417023
5781_7,0.728422691
10031_8,0.895080606
2631_4,0.034490232
195_4,0.282048646
11432_7,0.985105485
3952_10,0.989627313
5805_2,0.077992121
5555_10,0.972374132
7161_4,0.119390584
1399_1,0.074641661
8332_3,0.18156678
2132_2,0.347973046
12031_1,0.203108072
8480_1,0.067786868
11103_4,0.260357358
12124_3,0.114428856
12072_9,0.906169198
9371_9,0.837190995
2144_4,0.423731246
5668_10,0.972256163
11790_10,0.976313743
6933_7,0.561155156
4932_10,0.93756612
216_10,0.538906826
5862_7,0.949157305
11669_3,0.057857267
7488_4,0.015168261
6402_10,0.934715185
3244_9,0.807061053
5108_7,0.942219014
10854_1,0.028695545
3404_10,0.944563811
4282_7,0.516482653
483_10,0.758603144
2110_4,0.176686561
6199_8,0.880865494
7942_10,0.966246056
314_2,0.01525182
6395_3,0.028277165
274_1,0.022698831
3421_2,0.03428184
4100_1,0.024449631
9232_1,0.094178665
7152_10,0.99074574
10721_7,0.994923072
3565_3,0.148291869
4223_1,0.217346266
3543_10,0.923215784
1256_7,0.954358118
6567_2,0.021900457
10658_9,0.960368676
1381_1,0.212272013
2591_1,0.013489249
4775_2,0.126796928
1743_8,0.759917151
3004_1,0.690377971
11712_7,0.816195519
2966_2,0.024516376
3139_1,0.01449383
989_4,0.090643
2141_1,0.05792571
8224_1,0.122018119
10222_8,0.455662194
6540_1,0.100711848
7427_10,0.990572419
5519_1,0.555804532
945_2,0.106358901
3996_3,0.015075548
10202_9,0.974620614
1328_9,0.913984044
11425_2,0.029081607
1252_4,0.11574501
10086_1,0.728074097
3946_3,0.040349958
11834_8,0.951673508
10710_1,0.546368693
1858_8,0.677733668
1532_10,0.963770063
7082_10,0.564333806
9813_10,0.920666775
38_1,0.016086539
271_4,0.528118482
7184_1,0.037802899
11866_10,0.814045383
5983_1,0.014031211
5026_10,0.897418923
9030_1,0.011245048
11133_1,0.020856981
10130_2,0.035982607
8357_2,0.085106267
9824_1,0.055652944
7264_4,0.074624501
12449_2,0.021510332
1735_1,0.100491967
618_7,0.955774943
6421_7,0.955257144
6294_4,0.360117807
2174_2,0.10230198
5985_2,0.052955129
7121_10,0.738131563
7912_7,0.978443812
5015_1,0.143861935
6476_2,0.032877639
9954_8,0.327937565
10122_10,0.930112041
9334_9,0.985365851
11751_3,0.139196601
11607_7,0.971788786
11310_10,0.984222826
300_1,0.091220424
6520_4,0.016680161
6735_10,0.947436621
10008_8,0.885068608
7817_7,0.809514751
3634_10,0.971834554
5927_2,0.092716264
3414_3,0.013881266
12266_1,0.118759506
11276_7,0.76431609
5478_3,0.094294667
6992_1,0.064001617
8039_8,0.935920919
11491_4,0.807299943
7823_7,0.983440862
8662_9,0.549742969
9921_2,0.110408399
2058_9,0.984820012
3321_9,0.86358187
8634_7,0.829590472
2161_4,0.946106052
3441_9,0.836806786
10096_1,0.023895315
774_4,0.050256244
12086_9,0.931942679
1968_8,0.874629365
3269_1,0.01629574
2988_10,0.920019111
853_1,0.039789314
5303_10,0.990327657
11628_10,0.95416866
7772_2,0.021757729
2712_1,0.013076425
7362_4,0.087104145
3681_2,0.025116753
2066_1,0.009917209
7089_3,0.708814195
7393_10,0.787496762
7284_1,0.101126579
12199_7,0.876462266
3512_1,0.66139937
4349_2,0.393852636
11825_1,0.196278672
8351_3,0.027446382
467_3,0.181053582
2523_10,0.914232256
12078_8,0.896661958
1418_10,0.986785029
6552_10,0.973503074
10070_10,0.971157426
10031_2,0.040231447
7179_2,0.021404722
4533_1,0.221256458
11788_10,0.982776824
833_3,0.136572919
9777_1,0.818722442
6930_7,0.02883217
2310_10,0.976337735
2924_8,0.938289375
7252_10,0.978353923
10216_10,0.960891545
104_10,0.899854708
4283_4,0.079617049
6351_4,0.113379472
1272_4,0.196222361
11226_9,0.927704651
3342_10,0.930393606
3326_9,0.84882219
3541_8,0.975902831
8142_10,0.967584168
6491_10,0.743964288
2125_10,0.945883757
7008_10,0.989764936
5347_9,0.971147543
8420_9,0.884822985
10767_3,0.259936736
12094_1,0.012957507
11904_1,0.010341868
2635_1,0.021788756
4074_10,0.783799802
2470_1,0.574780086
5888_3,0.136131532
9164_4,0.891702401
11312_1,0.036861046
2588_3,0.017947258
9177_1,0.061121035
10361_9,0.953289514
9216_10,0.864453259
5754_3,0.537377279
12314_10,0.973159945
9044_3,0.102161119
5677_2,0.044334293
6664_4,0.147623246
2308_3,0.076194814
7377_3,0.815390948
9149_8,0.890926528
5244_3,0.066408209
10656_3,0.284679472
10885_1,0.014258829
4296_9,0.878283092
1770_2,0.122191188
4940_10,0.687197288
3984_10,0.850919078
2976_10,0.967626846
2767_1,0.020676692
11848_2,0.015689956
3096_10,0.866498584
9792_3,0.448351993
9785_10,0.206916594
10264_8,0.879257565
12277_7,0.716290788
8110_8,0.894759106
10396_8,0.488374061
3233_2,0.244643795
1903_1,0.101628044
4743_10,0.925467002
1417_9,0.968176744
2662_1,0.035595781
11231_4,0.658105456
9747_10,0.812213368
27_4,0.125595038
3310_2,0.712784395
3212_10,0.855193364
5608_3,0.014717404
1241_4,0.554472443
5543_7,0.851489914
7945_9,0.921241148
3705_7,0.895884255
1598_10,0.375356842
4273_10,0.916334891
5985_9,0.889000502
531_2,0.078650156
6744_7,0.835484213
10270_1,0.043143701
11199_9,0.9801825
9755_4,0.816907889
12080_10,0.979706774
5600_10,0.991647209
12216_10,0.353462696
10783_4,0.788954978
3307_1,0.120483407
10954_7,0.927571534
9959_4,0.025712942
10223_10,0.961553082
12130_1,0.981006776
11939_7,0.504606786
12318_10,0.988217519
6204_10,0.973841004
2927_9,0.713400805
2779_10,0.930945596
3661_1,0.103171315
9068_3,0.034310459
1970_2,0.216575258
7539_10,0.972654545
9241_3,0.014431845
9350_3,0.087590644
7885_8,0.972271302
1078_9,0.94790404
6062_2,0.251490942
1215_10,0.958196543
1561_3,0.142396647
2159_1,0.079364416
8637_10,0.981964294
8375_4,0.217386575
2864_1,0.195676134
186_9,0.967266088
1669_9,0.962941673
6936_9,0.856295381
7541_3,0.080434926
1515_7,0.314235872
5039_7,0.855597607
9269_1,0.020404795
4965_10,0.953786544
10028_3,0.101801669
3547_4,0.933863957
6070_10,0.975077028
11334_7,0.980203471
4980_7,0.906577612
5063_2,0.36218928
11637_8,0.758523304
310_1,0.032938553
9847_1,0.070739458
4433_9,0.978617485
4535_1,0.33438376
11209_10,0.582522931
242_3,0.072118941
6150_7,0.645722949
7499_2,0.014406504
10073_7,0.270553042
7352_3,0.019574534
6616_2,0.129256841
2148_1,0.06360978
322_1,0.181706393
638_1,0.019017417
3236_10,0.893910013
11913_7,0.88024442
7188_4,0.083518572
3999_2,0.0103586
1397_1,0.047518679
11768_8,0.969095359
10301_2,0.358690339
7486_10,0.963195723
7915_2,0.042478951
103_10,0.977551188
2249_1,0.467366249
11559_9,0.783800613
11374_4,0.230630198
7639_3,0.022830955
11922_3,0.020630143
6068_10,0.973054044
7681_3,0.21961735
3097_1,0.078566117
10233_3,0.424374882
9111_1,0.037065299
7240_2,0.011087775
10394_9,0.76980202
792_2,0.386619245
440_1,0.020962468
11141_1,0.015361075
7488_7,0.969242187
2731_4,0.157075478
11632_10,0.265902462
7577_3,0.074689795
12047_8,0.809672385
7055_8,0.976702949
394_9,0.745895834
777_2,0.020963157
6460_8,0.928401421
10412_2,0.078928286
9910_8,0.475345329
826_8,0.814466631
7381_1,0.199255389
1700_8,0.896200225
1131_2,0.243654168
6796_10,0.969016917
7084_8,0.574020657
5735_1,0.021216813
6290_7,0.873683796
10506_8,0.84577418
2276_8,0.940863373
6221_1,0.967710069
1404_4,0.113326727
1440_1,0.106034727
8199_9,0.959984281
1145_2,0.194809455
5546_4,0.087879142
816_3,0.575743573
10535_10,0.985280103
2_3,0.023058692
6735_1,0.009106087
2684_4,0.017855049
1765_10,0.830664912
4346_7,0.589460609
1157_9,0.228502035
4216_1,0.020837908
3937_8,0.939159925
11140_10,0.934373217
1635_1,0.020760128
4457_10,0.963090874
7250_8,0.987577194
3801_7,0.068775776
7892_10,0.715260945
11022_8,0.890241458
5856_7,0.929146869
345_7,0.818269357
10809_3,0.098340871
9474_4,0.015215143
5775_10,0.929387484
2845_3,0.173098267
1383_10,0.617068791
9171_7,0.959426798
10866_9,0.870022002
12161_8,0.404425687
9118_1,0.103348646
9122_8,0.986078748
5142_1,0.018872331
2798_9,0.976800117
2260_8,0.848723987
11677_10,0.855855544
2788_1,0.010521913
8896_8,0.966836184
7685_10,0.934135395
760_1,0.013348681
7811_4,0.101113722
1964_8,0.935855955
5059_10,0.832791876
4568_1,0.027850365
7475_1,0.030970782
11400_3,0.083962278
6082_3,0.025432436
7961_4,0.324148389
7502_8,0.795964269
11351_10,0.98421486
9851_8,0.892971873
1172_1,0.035524414
1815_10,0.892895484
6218_8,0.811993747
9628_9,0.97074981
2312_3,0.231994299
5014_10,0.910462294
7845_8,0.975885256
4468_9,0.964926747
2247_10,0.945569921
4408_10,0.94614813
2957_2,0.178485856
4716_1,0.055213672
9909_1,0.140136699
8611_1,0.031149849
5055_10,0.872828608
5828_10,0.965644335
1147_1,0.021721618
11716_10,0.452870642
5289_8,0.961300658
5566_10,0.948037357
3389_2,0.056835006
6169_4,0.013563543
12019_10,0.640710506
4136_7,0.921128831
2421_3,0.023395077
607_10,0.960572769
4084_8,0.956679702
7333_1,0.015909742
8208_7,0.288837546
2971_10,0.969145751
7508_1,0.069226325
988_8,0.975445563
1124_8,0.991621564
3658_10,0.98758162
5155_7,0.830632875
11362_2,0.467685188
8776_10,0.943316428
7294_10,0.874820186
10853_8,0.959925818
871_10,0.975897493
11513_1,0.039732848
5605_10,0.758240397
1235_8,0.936989029
623_2,0.211362832
1271_2,0.818268917
7590_7,0.935178047
5075_4,0.033139038
6175_4,0.386210777
10629_1,0.014773479
1474_7,0.720426417
9077_9,0.731065848
11630_7,0.756887692
11060_2,0.016576055
664_9,0.9379684
4778_10,0.969689
3535_1,0.011293788
1130_1,0.011523903
10718_1,0.019641328
3334_1,0.015372995
7133_2,0.068049421
12073_1,0.049040533
7877_10,0.929042972
12286_10,0.802361534
8675_4,0.298726871
8968_7,0.648370744
8118_1,0.009571608
12109_10,0.936132454
6476_8,0.891340825
12248_2,0.061214113
9444_1,0.014100052
9932_10,0.84640792
6863_9,0.983676085
7810_1,0.058969585
5463_1,0.023604524
8385_10,0.886431359
5560_3,0.026906862
12391_2,0.093456133
3644_9,0.813198032
1225_1,0.060967982
375_1,0.012661727
11515_7,0.815620841
3812_1,0.023204982
10747_1,0.220689722
8059_8,0.870820615
633_1,0.010872008
9189_10,0.951926853
11404_8,0.401861816
11871_8,0.790819123
2883_8,0.950113666
9048_4,0.042884369
1066_1,0.197752611
630_3,0.08722542
61_9,0.976162471
9264_10,0.962926734
5132_9,0.980045052
5796_9,0.888273569
11232_2,0.017026904
327_1,0.012752933
9787_8,0.982148492
7780_2,0.068341555
2533_2,0.021307749
7349_10,0.944829601
2593_1,0.684306862
4672_8,0.989855329
11191_10,0.284832061
1301_1,0.01597302
10632_4,0.141310458
10750_1,0.128848741
2621_2,0.071619316
12045_4,0.910580883
4276_10,0.988675495
9960_2,0.066512733
3307_8,0.706593562
3007_10,0.811619325
7204_9,0.635708891
3988_7,0.942123999
4129_8,0.961079189
2071_1,0.07299687
7310_3,0.309155051
855_9,0.95101434
5380_1,0.026017113
5067_2,0.032773768
6320_2,0.408147833
1019_3,0.091350637
8216_2,0.032871511
3814_7,0.50823944
7888_4,0.498706944
3419_2,0.127178093
3039_8,0.950447223
12039_4,0.358753466
1191_7,0.985856818
2361_1,0.024742303
8291_10,0.986328786
4954_3,0.6042674
12430_1,0.162840041
7634_7,0.507105826
11902_10,0.968885747
1603_10,0.856764165
9395_8,0.821488753
9384_2,0.16203565
11687_1,0.012649945
4148_3,0.706236784
171_7,0.971441257
11814_4,0.03328316
8124_3,0.106979276
11387_1,0.063300361
3249_9,0.972563639
3591_10,0.885673345
10171_8,0.974535882
1100_9,0.901118141
7144_4,0.950640171
8060_9,0.871438348
11063_10,0.972525016
3481_2,0.05058036
7413_4,0.022945198
11121_2,0.040257896
4700_2,0.102980164
1566_4,0.564672621
11731_3,0.136666141
7346_10,0.952378872
7890_10,0.347352061
11704_10,0.964817869
4635_10,0.320709635
2369_8,0.903950076
9655_10,0.978416114
2115_2,0.025464359
6408_7,0.571900268
10470_1,0.007839493
11512_8,0.9186506
